,Address1,Address2,price,postal,street,lats,lons,codes
1218,#408 -1555 FINCH AVE E,"Toronto, Ontario M2J4X9",950000.0,M2J 4X9,1555 finch ave e,43.792537,-79.3533893,"{'place_id': 107386642, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27318029, 'boundingbox': ['43.791522', '43.7932569', '-79.3544403', '-79.3521361'], 'lat': '43.792537', 'lon': '-79.3533893', 'display_name': '1555 Finch Avenue East, Don Valley Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 4X9, Canada', 'class': 'highway', 'type': 'service', 'importance': 0.775}"
1219,#1121 -251 MANITOBA ST,"Toronto, Ontario M8Y4G9",650000.0,M8Y 4G9,251 manitoba st,43.6241538,-79.4878569,"{'place_id': 34775009, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2883460464, 'boundingbox': ['43.6241038', '43.6242038', '-79.4879069', '-79.4878069'], 'lat': '43.6241538', 'lon': '-79.4878569', 'display_name': '251, Manitoba Street, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Y 4H5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1220,#1111 -3237 BAYVIEW AVE,"Toronto, Ontario M2K0G1",709000.0,M2K 0G1,3237 bayview ave,43.7900551,-79.3929535,"{'place_id': 7458363, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 897956139, 'boundingbox': ['43.7900051', '43.7901051', '-79.3930035', '-79.3929035'], 'lat': '43.7900551', 'lon': '-79.3929535', 'display_name': '3237, Bayview Avenue, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2M 3R7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1221,#1909 -70 TEMPERANCE ST,"Toronto, Ontario M5H4E8",668000.0,M5H 4E8,70 temperance st,43.6505447,-79.38210984712389,"{'place_id': 206477195, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 475483985, 'boundingbox': ['43.6503711', '43.6506939', '-79.3824195', '-79.381791'], 'lat': '43.6505447', 'lon': '-79.38210984712389', 'display_name': 'INDX, 70, Temperance Street, Financial District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H 4B2, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
1222,#1727 -250 WELLINGTON ST W,"Toronto, Ontario M5V3P6",596999.0,M5V 3P6,250 wellington st w,43.6452451,-79.39036386928026,"{'place_id': 109480723, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32023936, 'boundingbox': ['43.6450716', '43.6454326', '-79.3907724', '-79.3899601'], 'lat': '43.6452451', 'lon': '-79.39036386928026', 'display_name': 'The Icon II, 250, Wellington Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3P6, Canada', 'class': 'building', 'type': 'residential', 'importance': 0.711}"
1223,#27 -54 PIONEER PTWY,"Toronto, Ontario M1B3S3",799900.0,M1B 3S3,54 pioneer ptwy,,,
1224,#TH12 -57 EAST LIBERTY ST,"Toronto, Ontario M6K3P5",985800.0,M6K 3P5,57 east liberty st,43.638640949999996,-79.41316098740882,"{'place_id': 157715078, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229484512, 'boundingbox': ['43.6385453', '43.6387367', '-79.4133697', '-79.4129523'], 'lat': '43.638640949999996', 'lon': '-79.41316098740882', 'display_name': '57, East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1225,#404 -1029 KING ST W,"Toronto, Ontario M6K3M9",779000.0,M6K 3M9,1029 king st w,43.6410817,-79.41567079117227,"{'place_id': 116018819, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 58335943, 'boundingbox': ['43.6408567', '43.6412749', '-79.4164432', '-79.4150527'], 'lat': '43.6410817', 'lon': '-79.41567079117227', 'display_name': 'Electra Lofts, 1029, King Street West, West Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1226,#3506 -121 MCMAHON DR,"Toronto, Ontario M2K0C1",599000.0,M2K 0C1,121 mcmahon dr,43.7677262,-79.3706232,"{'place_id': 38798282, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3089769686, 'boundingbox': ['43.7676762', '43.7677762', '-79.3706732', '-79.3705732'], 'lat': '43.7677262', 'lon': '-79.3706232', 'display_name': '121, McMahon Drive, Concord Park Place, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1C2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1227,#LPH05 -660 SHEPPARD AVE E,"Toronto, Ontario M2K3E5",1398000.0,M2K 3E5,660 sheppard ave e,43.768724649999996,-79.38191026631313,"{'place_id': 141306781, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 170051424, 'boundingbox': ['43.7685579', '43.7688914', '-79.3821579', '-79.3816626'], 'lat': '43.768724649999996', 'lon': '-79.38191026631313', 'display_name': '660, Sheppard Avenue East, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 0A4, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1228,#2307 -30 HERON'S HILL WAY,"Toronto, Ontario M2J0A7",659000.0,M2J 0A7,30 heron's hill way,,,
1229,#V202 -85 MCMAHON DR,"Toronto, Ontario",1349900.0,nta rio,85 mcmahon dr,43.7670795,-79.3723823,"{'place_id': 203096773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459127945, 'boundingbox': ['43.7668173', '43.7680254', '-79.3744824', '-79.3713711'], 'lat': '43.7670795', 'lon': '-79.3723823', 'display_name': 'McMahon Drive, Concord Park Place, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1C2, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.6}"
1230,1830 BLOOR Street W Unit# LPH04,"Toronto, Ontario M6P0A2",2062000.0,M6P 0A2,1830 bloor street w ,43.6542038,-79.4623023,"{'place_id': 168998532, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 279010994, 'boundingbox': ['43.6537127', '43.6544887', '-79.4645537', '-79.4610226'], 'lat': '43.6542038', 'lon': '-79.4623023', 'display_name': 'Bloor Street West, High Park North, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6P, Canada', 'class': 'highway', 'type': 'primary', 'importance': 0.7000000000000001}"
1231,#PH 119 -35 HOLLYWOOD AVE,"Toronto, Ontario M2N0A9",1288000.0,M2N 0A9,35 hollywood ave,43.7656,-79.40995076724138,"{'place_id': 276119010, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 946974664, 'boundingbox': ['43.765212', '43.765987', '-79.410303', '-79.409656'], 'lat': '43.7656', 'lon': '-79.40995076724138', 'display_name': 'Pearl, 35, Hollywood Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7G9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1232,#1221 -100 HARRISON GARDEN BLVD,"Toronto, Ontario M2N0C2",624800.0,M2N 0C2,100 harrison garden blvd,43.756957400000005,-79.40434239999999,"{'place_id': 141307000, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 170051281, 'boundingbox': ['43.7567134', '43.7572014', '-79.404699', '-79.4039858'], 'lat': '43.756957400000005', 'lon': '-79.40434239999999', 'display_name': '100, Harrison Garden Boulevard, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 0C2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1233,#816 -1 ROWNTREE RD,"Toronto, Ontario M9V5G7",499000.0,M9V 5G7,1 rowntree rd,43.7512203,-79.58306743407329,"{'place_id': 109348942, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31754979, 'boundingbox': ['43.7509818', '43.7515052', '-79.5834037', '-79.5823841'], 'lat': '43.7512203', 'lon': '-79.58306743407329', 'display_name': 'Platinum on the Humber III, 1, Rowntree Road, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1234,#507 -61 ST CLAIR AVE W,"Toronto, Ontario M4V2Y8",1275000.0,M4V 2Y8,61 st clair ave w,43.6867067,-79.39658715395353,"{'place_id': 116777703, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 61011664, 'boundingbox': ['43.6865521', '43.6868447', '-79.3969706', '-79.3962053'], 'lat': '43.6867067', 'lon': '-79.39658715395353', 'display_name': ""Granite Place, 61, 47-49 Saint Clair Avenue West, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1L3, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 0.811}"
1235,#1110 -2645 KIPLING AVE,"Toronto, Ontario M9V3S6",479888.0,M9V 3S6,2645 kipling ave,43.74744325,-79.58328225,"{'place_id': 109352915, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31754971, 'boundingbox': ['43.7470816', '43.7478049', '-79.5835635', '-79.583001'], 'lat': '43.74744325', 'lon': '-79.58328225', 'display_name': '2645, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 3B2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1236,#509 -8 SCOLLARD ST,"Toronto, Ontario M5R1M2",535000.0,M5R 1M2,8 scollard st,43.672599815384615,-79.3886845076923,"{'place_id': 4431500, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66228193, 'boundingbox': ['43.672549815385', '43.672649815385', '-79.388734507692', '-79.388634507692'], 'lat': '43.672599815384615', 'lon': '-79.3886845076923', 'display_name': '8, Scollard Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 0A4, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1237,#1126 -10 GUILDWOOD PKWY,"Toronto, Ontario M1E5B5",999000.0,M1E 5B5,10 guildwood pkwy,43.7496696,-79.2055056,"{'place_id': 6526272, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 804626821, 'boundingbox': ['43.7496196', '43.7497196', '-79.2055556', '-79.2054556'], 'lat': '43.7496696', 'lon': '-79.2055056', 'display_name': '10, Guildwood Parkway, Upper Guild, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1E 1N9, Canada', 'class': 'place', 'type': 'house', 'importance': 0.511}"
1238,#1310 -38 FOREST MANOR RD,"Toronto, Ontario M2J1M5",799000.0,M2J 1M5,38 forest manor rd,43.77191019012389,-79.3445363479493,"{'place_id': 8129052, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 75974049, 'boundingbox': ['43.771860190124', '43.771960190124', '-79.344586347949', '-79.344486347949'], 'lat': '43.77191019012389', 'lon': '-79.3445363479493', 'display_name': '38, Forest Manor Road, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1239,#505 -80 WESTERN BATTERY RD,"Toronto, Ontario M6K3S1",850000.0,M6K 3S1,80 western battery rd,43.63961405,-79.41455130088241,"{'place_id': 157706234, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229484541, 'boundingbox': ['43.6392302', '43.6399529', '-79.4149814', '-79.4143095'], 'lat': '43.63961405', 'lon': '-79.41455130088241', 'display_name': '80, Western Battery Road, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1240,#1016 -105 THE QUEENSWAY,"Toronto, Ontario M6S5B5",699900.0,M6S 5B5,105 the queensway,43.635695999999996,-79.4712399021442,"{'place_id': 164833684, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 256670779, 'boundingbox': ['43.6354859', '43.6360705', '-79.4716349', '-79.4709853'], 'lat': '43.635695999999996', 'lon': '-79.4712399021442', 'display_name': 'NXT 2, 105, The Queensway, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S 5B5, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1241,#3907 -295 ADELAIDE ST W,"Toronto, Ontario M5V0L4",1325000.0,M5V 0L4,295 adelaide st w,43.6480309,-79.3894575,"{'place_id': 217912338, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 553562816, 'boundingbox': ['43.6473153', '43.6486472', '-79.39283', '-79.3865899'], 'lat': '43.6480309', 'lon': '-79.3894575', 'display_name': 'Adelaide Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1R1, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.7000000000000001}"
1242,#1003 -409 BLOOR ST E,"Toronto, Ontario M4W3T2",499888.0,M4W 3T2,409 bloor st e,43.672120936842106,-79.37731931052632,"{'place_id': 10205866, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 83330912, 'boundingbox': ['43.672070936842', '43.672170936842', '-79.377369310526', '-79.377269310526'], 'lat': '43.672120936842106', 'lon': '-79.37731931052632', 'display_name': '409, Bloor Street East, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 3J4, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1243,#305 -3088 KENNEDY RD,"Toronto, Ontario M1V5M4",334000.0,M1V 5M4,3088 kennedy rd,43.8112565,-79.30199642550505,"{'place_id': 109749412, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32667355, 'boundingbox': ['43.810574', '43.811898', '-79.302661', '-79.301523'], 'lat': '43.8112565', 'lon': '-79.30199642550505', 'display_name': '3088, Kennedy Road, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1V 1S9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
1244,#4706 -88 HARBOUR ST,"Toronto, Ontario M5J1B7",699990.0,M5J 1B7,88 harbour st,43.64194655,-79.37906991806398,"{'place_id': 173705798, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 301418956, 'boundingbox': ['43.6416794', '43.6421326', '-79.3792684', '-79.3787747'], 'lat': '43.64194655', 'lon': '-79.37906991806398', 'display_name': '88 Harbour Street, 88, Harbour Street, Harbourfront, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 0B5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1245,#403 -115 BONIS AVE,"Toronto, Ontario M1T3S4",399900.0,M1T 3S4,115 bonis ave,43.784039500000006,-79.29541093953517,"{'place_id': 109379196, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31754578, 'boundingbox': ['43.783692', '43.784377', '-79.295637', '-79.295014'], 'lat': '43.784039500000006', 'lon': '-79.29541093953517', 'display_name': '115, Bonis Avenue, Agincourt Centre, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1T 2V3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1246,#608 -2285 LAKE SHORE BLVD W,"Toronto, Ontario M8V3X9",1024990.0,M8V 3X9,2285 lake shore blvd w,43.6379924,-79.4590074,"{'place_id': 210818992, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 504884503, 'boundingbox': ['43.6379593', '43.6379924', '-79.459166', '-79.4590074'], 'lat': '43.6379924', 'lon': '-79.4590074', 'display_name': 'Lake Shore Boulevard West, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada', 'class': 'highway', 'type': 'primary', 'importance': 0.7000000000000001}"
1247,#1707 -20 EDWARD ST,"Toronto, Ontario M5G1C9",949000.0,M5G 1C9,20 edward st,43.65694125806451,-79.38206729032258,"{'place_id': 41559778, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401215846, 'boundingbox': ['43.656891258065', '43.656991258065', '-79.382117290323', '-79.382017290323'], 'lat': '43.65694125806451', 'lon': '-79.38206729032258', 'display_name': '20, Edward Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1R7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1248,#37 -636 EVANS AVE,"Toronto, Ontario M8W2W6",959999.0,M8W 2W6,636 evans ave,43.6100646,-79.552128,"{'place_id': 7000224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 859641503, 'boundingbox': ['43.6100146', '43.6101146', '-79.552178', '-79.552078'], 'lat': '43.6100646', 'lon': '-79.552128', 'display_name': '636, Evans Avenue, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8W 2W6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1249,#703 -8 EGLINTON AVE E,"Toronto, Ontario M4P0C1",610000.0,M4P 0C1,8 eglinton ave e,43.70726065,-79.39798166045173,"{'place_id': 256993392, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 804493285, 'boundingbox': ['43.7069905', '43.7075009', '-79.3982858', '-79.3976681'], 'lat': '43.70726065', 'lon': '-79.39798166045173', 'display_name': ""E Condos Building 1, 8, Eglinton Avenue East, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 1A9, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
1250,#108 -27 BROCK AVE,"Toronto, Ontario M6K2K9",949900.0,M6K 2K9,27 brock ave,43.642740849999996,-79.43246027972594,"{'place_id': 212951981, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 521306682, 'boundingbox': ['43.6425082', '43.6428815', '-79.4327265', '-79.4321333'], 'lat': '43.642740849999996', 'lon': '-79.43246027972594', 'display_name': 'The Brock Lofts, 27, Brock Avenue, Parkdale, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 1L7, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1251,#2105 -19 BATHURST ST,"Toronto, Ontario M5V0N2",599900.0,M5V 0N2,19 bathurst st,43.6400792,-79.4011346,"{'place_id': 234300769, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 669650559, 'boundingbox': ['43.6400792', '43.6406398', '-79.4013654', '-79.4011346'], 'lat': '43.6400792', 'lon': '-79.4011346', 'display_name': 'Bathurst Street, Fort York, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 0E7, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.6199311114495475}"
1252,#506 -30 HARRISON GARDEN BLVD,"Toronto, Ontario M2N7A9",679000.0,M2N 7A9,30 harrison garden blvd,43.75632,-79.40839286029149,"{'place_id': 109608568, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32333510, 'boundingbox': ['43.7561278', '43.7564623', '-79.4086245', '-79.4081384'], 'lat': '43.75632', 'lon': '-79.40839286029149', 'display_name': 'Spectrum, 30, Harrison Garden Boulevard, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 0C2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1253,1802 17 Zorra Street,"Toronto, Ontario M8Z4Z6",499900.0,M8Z 4Z6,1802 17 zorra street,,,
1254,#206 -1 CONCORDE PL,"Toronto, Ontario M3C3K6",1150000.0,M3C 3K6,1 concorde pl,43.7286085,-79.32752761758512,"{'place_id': 109217700, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31366003, 'boundingbox': ['43.728375', '43.728883', '-79.327864', '-79.327232'], 'lat': '43.7286085', 'lon': '-79.32752761758512', 'display_name': 'Concorde Place, 1, Concorde Place, Wynford, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 1J3, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1255,#2701 -75 QUEENS WHARF RD,"Toronto, Ontario M5V0J8",1098000.0,M5V 0J8,75 queens wharf rd,43.63849825,-79.39799287066958,"{'place_id': 127518974, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 115685712, 'boundingbox': ['43.6382409', '43.6387624', '-79.3988474', '-79.3977472'], 'lat': '43.63849825', 'lon': '-79.39799287066958', 'display_name': 'Quartz, 75, Queens Wharf Road, Bathurst Quay, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V6, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
1256,#V205 -85 MCMAHON DR,"Toronto, Ontario",1319900.0,nta rio,85 mcmahon dr,43.7670795,-79.3723823,"{'place_id': 203096773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459127945, 'boundingbox': ['43.7668173', '43.7680254', '-79.3744824', '-79.3713711'], 'lat': '43.7670795', 'lon': '-79.3723823', 'display_name': 'McMahon Drive, Concord Park Place, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1C2, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.6}"
1257,#1203 -49 EAST LIBERTY ST,"Toronto, Ontario M6K0B2",799000.0,M6K 0B2,49 east liberty st,43.638846,-79.412554,"{'place_id': 41414728, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401074649, 'boundingbox': ['43.638796', '43.638896', '-79.412604', '-79.412504'], 'lat': '43.638846', 'lon': '-79.412554', 'display_name': '49, East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1258,#911 -825 CHURCH ST,"Toronto, Ontario M4W3Z4",1550000.0,M4W 3Z4,825 church st,43.6729841,-79.3868803498002,"{'place_id': 157707326, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229484373, 'boundingbox': ['43.6728389', '43.6732361', '-79.3873174', '-79.3865032'], 'lat': '43.6729841', 'lon': '-79.3868803498002', 'display_name': 'Milan Condominiums, 825, Church Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 2G8, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
1259,#3307 -180 UNIVERSITY AVE,"Toronto, Ontario M5H0A2",1698000.0,M5H 0A2,180 university ave,43.6489079,-79.3860758,"{'place_id': 21691600, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2378230984, 'boundingbox': ['43.6488579', '43.6489579', '-79.3861258', '-79.3860258'], 'lat': '43.6489079', 'lon': '-79.3860758', 'display_name': '180, University Avenue, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H 2X7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1260,#1126 -505 RICHMOND ST W,"Toronto, Ontario M5V1Y3",1199950.0,M5V 1Y3,505 richmond st w,43.647132299999996,-79.39961742777064,"{'place_id': 109037545, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 30860820, 'boundingbox': ['43.6470036', '43.647288', '-79.3999406', '-79.3990587'], 'lat': '43.647132299999996', 'lon': '-79.39961742777064', 'display_name': '505, Richmond Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2B6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
1261,#514 -816 LANSDOWNE AVE,"Toronto, Ontario M6H4K6",579900.0,M6H 4K6,816 lansdowne ave,43.6662694,-79.4464594,"{'place_id': 6654559, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 818700429, 'boundingbox': ['43.6662194', '43.6663194', '-79.4465094', '-79.4464094'], 'lat': '43.6662694', 'lon': '-79.4464594', 'display_name': '816, Lansdowne Avenue, Wallace Emerson, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 3Z6, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1262,#17D -6 ROSEBANK DR,"Toronto, Ontario M1B0A1",469900.0,M1B 0A1,6 rosebank dr,43.791878,-79.2375004,"{'place_id': 31723684, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2818208029, 'boundingbox': ['43.791828', '43.791928', '-79.2375504', '-79.2374504'], 'lat': '43.791878', 'lon': '-79.2375004', 'display_name': '6, Rosebank Drive, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1S 4N8, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
1263,399 ADELAIDE Street W Unit# 320,"Toronto, Ontario M5V1S1",828800.0,M5V 1S1,399 adelaide street w ,43.64616155,-79.39718407156894,"{'place_id': 176740579, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 314654703, 'boundingbox': ['43.6459562', '43.6463772', '-79.3975862', '-79.3967882'], 'lat': '43.64616155', 'lon': '-79.39718407156894', 'display_name': 'Lofts399, 399, Adelaide Street West, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2J6, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.711}"
