Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#610 -38 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23774521,C5415109,SingleFamily,949900.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,38,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,$0 (CAD),Underground,25 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$410.40 (CAD) Monthly,Tba,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#3 -189 QUEEN ST E,"Toronto, Ontario M5A1S2",23789698,C5420282,SingleFamily,1449000.00,,Apartment,,2,2,CommunityCentre,"Park,PublicTransit",,,,,,Carport,,,,,,,,,,,,no,,,,yes,39,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,"$3,556.20 (CAD)",Carport,20 days,1,2,,,Central air conditioning,Forced air (Natural gas),Brick,,Community Centre,"Park, Public Transit","$1,274.20 (CAD) Monthly",Goldview Property Management Ltd.,1,"{'Main level': {'Foyer': '5.94 m x 1.98 m', 'Living room': '5.77 m x 3.58 m', 'Kitchen': '5.77 m x 3.58 m', 'Dining room': '5.77 m x 2.3 m'}, 'Lower level': {'Living room': '7.87 m x 5.46 m', 'Den': '2.57 m x 3.4 m', 'Primary Bedroom': '6.1 m x 5.56 m'}, 'Upper Level': {'Other': '5.94 m x 3.68 m'}}"
#114 -1 FALAISE RD,"Toronto, Ontario M1E0B9",23812729,E5427976,SingleFamily,629900.00,,Apartment,,2,3,,"Hospital,Park,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,ExerciseCentre",,,no,,,,yes,21,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,West Hill,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",12 days,2,2,Balcony,"Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Hospital, Park, Schools",$440.48 (CAD) Monthly,Parcel Inc.,1,"{'Flat': {'Kitchen': '1.68 m x 4.82 m', 'Dining room': '2.17 m x 3.93 m', 'Living room': '3.29 m x 3.6 m', 'Primary Bedroom': '3.23 m x 3.23 m', 'Bedroom 2': '2.71 m x 3.23 m', 'Den': '2.14 m x 2.8 m', 'Bathroom': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#316 -400 THE EAST MALL,"Toronto, Ontario M9B3Z9",23753299,W5408229,SingleFamily,975000.00,,Row/Townhouse,,2,2,CommunityCentre,"Park,PublicTransit,Schools",2,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,1,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Islington-City Centre West,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",32 days,1,2,Balcony,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,Community Centre,"Park, Public Transit, Schools",$475.82 (CAD) Monthly,Tba,1,"{'Main level': {'Living room': '2.77 m x 2.97 m', 'Kitchen': '3.61 m x 3 m', 'Dining room': 'Measurements not available', 'Bedroom': '2.67 m x 3.2 m'}, 'Second level': {'Living room': '3.05 m x 5.03 m', 'Kitchen': 'Measurements not available', 'Dining room': 'Measurements not available', 'Bedroom': '3.2 m x 3.35 m', 'Laundry room': 'Measurements not available'}}"
170 FORT YORK Boulevard Unit# 201,"Toronto, Ontario M5V0E6",23815018,40186059,SingleFamily,640000.00,,Apartment,,1,2,,Park,1,,,,,Underground,,,,,,643.0000,,,"GuestSuite,PartyRoom",Attached,,no,,,,yes,22,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,,Condominium,,Underground,11 days,1,1,"Park/reserve, Balcony, Paved driveway","Guest Suite, Party Room",Central air conditioning,"Forced air, (Natural gas)",Concrete,,,Park,$612 (CAD) Monthly,,1,"{'Main level': {'Bedroom': '3.53 m x 2.67 m', 'Kitchen': '4.01 m x 2.13 m', 'Living room': '3.45 m x 3.25 m', '4pc Bathroom': '2.74 m x 1.63 m'}, 'Lower level': {'Bedroom': '3.05 m x 2.31 m'}}"
#910 -31 FOUR WINDS  DR,"Toronto, Ontario M3J1K9",23794081,W5421737,SingleFamily,550000.00,,Apartment,,2,3,CommunityCentre,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Sauna,Security/Concierge,ExerciseCentre",,,no,,,,yes,24,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,York University Heights,Condominium/Strata,"$1,374.77 (CAD)","Underground, Visitor Parking",18 days,3,2,Balcony,"Storage - Locker, Sauna, Security/Concierge, Exercise Centre",,Radiant heat (Natural gas),Brick,Indoor pool,Community Centre,"Hospital, Park, Public Transit, Schools",$742.72 (CAD) Monthly,Integrity Property Management Tel: 905-564-7787,1,"{'Flat': {'Living room': '5.49 m x 3.65 m', 'Dining room': '3.96 m x 3.3 m', 'Kitchen': '4.52 m x 2.13 m', 'Primary Bedroom': '4.52 m x 3.25 m', 'Bedroom 2': '4.42 m x 2.74 m', 'Bedroom 3': '3.65 m x 2.74 m'}}"
#226 -30 SHORE BREEZE DR,"Toronto, Ontario M8V0J1",23838241,W5436522,SingleFamily,649990.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,15,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,578.69 (CAD)",Underground,3 days,1,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$537.99 (CAD) Monthly,Crossbridge Condominium Services Ltd,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#722 -43 HANNA AVE,"Toronto, Ontario M6K1X1",23758292,C5409657,SingleFamily,1198000.00,,Apartment,,2,2,CommunityCentre,"Hospital,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,Apartmentinbasement,no,,,,yes,24,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$3,711.91 (CAD)","Underground, Visitor Parking",31 days,1,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,,Community Centre,"Hospital, Park, Public Transit",$468.44 (CAD) Monthly,Icon Property Management - (416) 236-7979,1,{}
#304 -100 PRUDENTIAL DR,"Toronto, Ontario M1P4V4",23801747,E5424193,SingleFamily,499999.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,7,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Dorset Park,Condominium/Strata,$879.36 (CAD),Underground,17 days,2,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$629.27 (CAD) Monthly,Maple Ridge Community Managment,1,"{'Flat': {'Living room': '6.46 m x 3.65 m', 'Dining room': '2.81 m x 2.36 m', 'Kitchen': '3.72 m x 2.36 m', 'Primary Bedroom': '4.8 m x 3.23 m', 'Bedroom': '4.37 m x 3.03 m'}}"
#207 -36 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23793777,C5421657,SingleFamily,649019.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,no,0,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,$0 (CAD),Underground,18 days,1,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,,,Del Property Management,1,{}
#120 -11 APPLEWOOD LANE,"Toronto, Ontario M9C0C1",23805640,W5425586,SingleFamily,599900.00,,Row/Townhouse,,3,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,Storage-Locker,,,no,,,,yes,26,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Etobicoke West Mall,Condominium/Strata,"$2,511.27 (CAD)","Underground, Visitor Parking",14 days,2,3,,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$348.74 (CAD) Monthly,Menres Property Management Services,1,"{'Lower level': {'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Laundry room': 'Measurements not available'}, 'Ground level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Den': 'Measurements not available', 'Kitchen': 'Measurements not available'}}"
#503 -3621 LAKE SHORE BLVD W BLVD W,"Toronto, Ontario M8W4W1",23830482,W5433920,SingleFamily,379000.00,,Apartment,,1,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom",,,no,,,,yes,17,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Long Branch,Shares in Co-operative,$0 (CAD),"Underground, Visitor Parking",5 days,2,1,Balcony,"Storage - Locker, Party Room",Window air conditioner,Baseboard heaters (Natural gas),Brick,Outdoor pool,,"Park, Public Transit, Schools",$612 (CAD) Monthly,Lake Shore Towers Corporation 416-723-0300,1,"{'Flat': {'Living room': '5.3 m x 3.3 m', 'Dining room': '3.35 m x 2.2 m', 'Primary Bedroom': '4.8 m x 2.75 m', 'Bedroom 2': '3.6 m x 2.6 m', 'Kitchen': '2.5 m x 2 m'}}"
#430W -775 KING ST W,"Toronto, Ontario M5V2K3",23841164,C5437525,SingleFamily,809000.00,,Apartment,,1,2,CommunityCentre,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,37,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,761.78 (CAD)","Underground, Visitor Parking",2 days,1,1,,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),,,Community Centre,"Hospital, Public Transit, Schools",$412 (CAD) Monthly,Goldview Property Management,1,"{'Main level': {'Living room': '6.24 m x 5.66 m', 'Dining room': '2.92 m x 2.59 m', 'Kitchen': '3.2 m x 2.59 m', 'Primary Bedroom': '3.5 m x 3.2 m', 'Den': '3.2 m x 2.74 m'}}"
#2711 -15 FORT YORK BLVD,"Toronto, Ontario M5V3Y4",23832619,C5434671,SingleFamily,698777.00,,Apartment,,1,2,CommunityCentre,"Marina,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,21,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,224 (CAD)",Underground,4 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Marina, Park, Public Transit",$423.77 (CAD) Monthly,Icon Property Management,1,"{'Main level': {'Living room': '4.57 m x 3.12 m', 'Dining room': '4.57 m x 3.12 m', 'Kitchen': '3.5 m x 2.85 m', 'Primary Bedroom': '3.8 m x 2.81 m', 'Den': '2.5 m x 2.1 m', 'Laundry room': 'Measurements not available', 'Foyer': 'Measurements not available'}}"
#802 -220 VICTORIA ST,"Toronto, Ontario M5B2R6",23822081,C5431190,SingleFamily,668000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom",,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,522.10 (CAD)",Underground,9 days,1,2,,"Storage - Locker, Security/Concierge, Party Room",Central air conditioning,,"Brick, Concrete",,,,$827.11 (CAD) Monthly,Icon Property Management 416-363-2800,1,"{'Flat': {'Living room': '2.64 m x 2.13 m', 'Dining room': '2.44 m x 2.13 m', 'Kitchen': '3.33 m x 2.44 m', 'Primary Bedroom': '2.64 m x 4.17 m', 'Den': '2.84 m x 1.52 m'}}"
#319 -8 MERCER  ST,"Toronto, Ontario M5V0C4",23828414,C5433212,SingleFamily,679000.00,,Apartment,,1,2,,,,,,,,,,,,,,,,,,,,no,,,,yes,22,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,620 (CAD)",,6 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,,$338.31 (CAD) Monthly,Dell Property Management,,"{'Main level': {'Kitchen': '3.38 m x 3.62 m', 'Living room': '2.77 m x 3.99 m', 'Den': '2.7 m x 2.28 m', 'Primary Bedroom': '4.23 m x 3.32 m', 'Bathroom': 'Measurements not available'}}"
#305 -35 FONTENAY CRT,"Toronto, Ontario M9A0C4",23821104,W5430875,SingleFamily,599900.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,23,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Edenbridge-Humber Valley,Condominium/Strata,"$2,095.78 (CAD)",Underground,9 days,1,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit, Schools",$605.53 (CAD) Monthly,Dyka Property Management,1,"{'Main level': {'Living room': '5.15 m x 3.45 m', 'Dining room': '5.15 m x 3.45 m', 'Kitchen': '2.45 m x 2.15 m', 'Primary Bedroom': '3.3 m x 3.25 m', 'Den': '2.7 m x 2.4 m'}}"
#123 -1001 ROSELAWN AVE,"Toronto, Ontario M6B4M4",23794020,W5421479,SingleFamily,884900.00,,Apartment,,2,3,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,25,"Video,Brochure,Photos",,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Briar Hill-Belgravia,Condominium/Strata,"$2,774 (CAD)","Underground, Visitor Parking",18 days,2,2,,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Stucco,,,"Park, Public Transit, Schools",$732.65 (CAD) Monthly,Icc Property Management,1,"{'Main level': {'Kitchen': '2.44 m x 2.74 m', 'Living room': '3.35 m x 3.4 m', 'Dining room': '5.56 m x 3.28 m', 'Primary Bedroom': '3.7 m x 3.5 m', 'Bedroom 2': '3.7 m x 2.8 m', 'Foyer': 'Measurements not available'}}"
#1809 -20 BRUYERES MEWS,"Toronto, Ontario M5V0G8",23795146,C5421998,SingleFamily,735000.00,,Apartment,,1,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,17,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,120.22 (CAD)","Underground, Visitor Parking",18 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$388.64 (CAD) Monthly,Brookfield Property Management,1,"{'Flat': {'Living room': '6.04 m x 3.87 m', 'Dining room': '6.04 m x 3.87 m', 'Kitchen': '3.92 m x 2.46 m', 'Primary Bedroom': '2.77 m x 2.59 m', 'Den': '2.17 m x 1.86 m', 'Bathroom': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#1025 -100 MORNELLE CRT,"Toronto, Ontario M1E4X2",23788327,E5419554,SingleFamily,499000.00,,Row/Townhouse,,2,3,,,2,,,,,"Underground,VisitorParking",,,,,,,,,ExerciseCentre,,,no,,,,yes,16,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Morningside,Condominium/Strata,$922.63 (CAD),"Underground, Visitor Parking",20 days,2,2,,Exercise Centre,,Baseboard heaters (Electric),Brick,Indoor pool,,,$681.01 (CAD) Monthly,A A Property Management,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Den': 'Measurements not available', 'Foyer': 'Measurements not available'}, 'Second level': {'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#818 -386 YONGE ST,"Toronto, Ontario M5B0A4",23814286,C5428341,SingleFamily,588000.00,,Apartment,,1,1,,"Hospital,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,17,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$2,804.55 (CAD)",Underground,11 days,1,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Public Transit, Schools",$420.90 (CAD) Monthly,Brookfield Residential Services,,"{'Flat': {'Living room': '4.95 m x 4.03 m', 'Dining room': '4.95 m x 4.03 m', 'Kitchen': '4.95 m x 4.03 m', 'Primary Bedroom': '3.05 m x 3.05 m'}}"
40 TAMARACK CIRC,"Toronto, Ontario M9P3T9",23829430,W5433693,SingleFamily,798800.00,,Row/Townhouse,,3,3,,,2,,,,,AttachedGarage,,,,,,,,,,,,no,,,,yes,35,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Kingsview Village-The Westway,Condominium/Strata,"$3,457.87 (CAD)",Attached Garage,5 days,3,3,,,Central air conditioning,Forced air (Natural gas),Brick,,,,$538.14 (CAD) Monthly,Gsa Property Managment,4,"{'Main level': {'Living room': '5.48 m x 5.18 m', 'Kitchen': '3.2 m x 3.72 m', 'Office': '3.65 m x 2.95 m', 'Bathroom': 'Measurements not available'}, 'Second level': {'Primary Bedroom': '5.18 m x 3.65 m', 'Bedroom 2': '3.56 m x 3.38 m', 'Bedroom 3': '2.98 m x 3.35 m', 'Bathroom': 'Measurements not available'}, 'Basement': {'Recreational, Games room': '4.87 m x 3.65 m', 'Laundry room': 'Measurements not available'}}"
#1008 -32 TROLLEY CRES,"Toronto, Ontario M5A0E9",23779242,C5416560,SingleFamily,519900.00,,Apartment,,1,1,,Park,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,RecreationCentre",,,no,,,,yes,18,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,"$1,955.24 (CAD)",Underground,24 days,1,1,,"Storage - Locker, Security/Concierge, Recreation Centre",Wall unit,,Brick,Outdoor pool,,Park,$418.58 (CAD) Monthly,Cross Bridge Condominium Services,,"{'Flat': {'Living room': '5.21 m x 3.5 m', 'Dining room': '5.21 m x 3.5 m', 'Kitchen': '5.21 m x 3.5 m', 'Bedroom': '4.57 m x 3 m'}}"
#3209 -85 WOOD ST,"Toronto, Ontario M4Y0E8",23819427,C5430327,SingleFamily,749900.00,,Apartment,,1,2,PetsnotAllowed,"Hospital,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,963.41 (CAD)",Underground,10 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,Pets not Allowed,"Hospital, Public Transit, Schools",$398.09 (CAD) Monthly,360 Community Management Ltd 416-901-0671,1,"{'Main level': {'Kitchen': '2.97 m x Measurements not available', 'Dining room': '2.97 m x Measurements not available', 'Living room': '8.38 m x 2.97 m', 'Bedroom': '2.75 m x 3.23 m', 'Den': '2.53 m x 2.59 m'}}"
#1002 -1338 YORK MILLS RD,"Toronto, Ontario M3A3M3",23826918,C5432600,SingleFamily,485888.00,,Apartment,,2,3,PetsnotAllowed,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,Sauna,Security/Concierge,ExerciseCentre",,,no,,,,yes,40,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Parkwoods-Donalda,Condominium/Strata,"$1,362.56 (CAD)","Underground, Visitor Parking",6 days,3,2,Balcony,"Party Room, Sauna, Security/Concierge, Exercise Centre",Window air conditioner,Baseboard heaters (Electric),"Brick, Concrete",Outdoor pool,Pets not Allowed,"Hospital, Park, Public Transit, Schools",$878.92 (CAD) Monthly,A.A. Property Management,1,"{'Flat': {'Kitchen': '4.35 m x 1.75 m', 'Dining room': '5.82 m x 3.45 m', 'Living room': '7.57 m x 3.18 m', 'Bedroom': '3.91 m x 2.57 m', 'Bedroom 2': '3.91 m x 3.2 m', 'Primary Bedroom': '4.09 m x 4.09 m', 'Bathroom': '2.2 m x 1.47 m'}}"
#702 -10 TOBERMORY DR,"Toronto, Ontario M3N2Y5",23804653,W5425223,SingleFamily,499900.00,,Apartment,,1,2,,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,ExerciseCentre",,,no,,,,yes,18,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Black Creek,Condominium/Strata,$727.11 (CAD),"Underground, Visitor Parking",15 days,2,1,Balcony,"Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,,"Hospital, Public Transit, Schools",$656 (CAD) Monthly,Ycc 350,1,"{'Flat': {'Living room': '5.09 m x 3.9 m', 'Dining room': '3.2 m x 2.69 m', 'Kitchen': '3.64 m x 2.29 m', 'Primary Bedroom': '4.3 m x 3.89 m', 'Bedroom 2': '3.09 m x 2.9 m', 'Laundry room': '1.9 m x 1.5 m'}}"
#108 -1 NEIGHBOURHOOD LANE,"Toronto, Ontario M8Y1T7",23833894,W5435025,SingleFamily,799900.00,,Apartment,,2,3,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre",,Apartmentinbasement,no,,,,yes,37,Video,Vimeo,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Stonegate-Queensway,Condominium/Strata,"$2,734.57 (CAD)",Underground,4 days,2,2,Conservation/green belt,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Park, Public Transit",$726.73 (CAD) Monthly,Duka Property Management,1,"{'Flat': {'Living room': '3.38 m x 6.98 m', 'Dining room': '3.38 m x 6.98 m', 'Kitchen': '3.38 m x 6.98 m', 'Primary Bedroom': '3.51 m x 3.14 m', 'Bedroom 2': '3.47 m x 2.9 m', 'Den': '2.38 m x 2.13 m'}}"
#1304 -10 TANGREEN CRT,"Toronto, Ontario M2M4B9",23759362,C5410118,SingleFamily,749000.00,,Apartment,,2,3,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,Sauna,,,no,,,,yes,39,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Newtonbrook West,Condominium/Strata,"$2,092.96 (CAD)","Underground, Visitor Parking",31 days,3,2,Balcony,Sauna,Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,,"Park, Public Transit, Schools",$603.02 (CAD) Monthly,Eastway Property Management Inc,1,"{'Flat': {'Living room': '5.15 m x Measurements not available', 'Dining room': '3.08 m x 3.09 m', 'Kitchen': '2.47 m x 3.38 m', 'Primary Bedroom': '4 m x 4.3 m', 'Bedroom 2': '4 m x 2.78 m', 'Bedroom 3': '2.56 m x 3.57 m'}}"
#1104 -581 AVENUE RD,"Toronto, Ontario M4V2K4",23764616,C5412033,SingleFamily,485000.00,,Apartment,,1,1,"SchoolBus,PetsnotAllowed","Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,40,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Yonge-St. Clair,Shares in Co-operative,$0 (CAD),Underground,28 days,1,1,Balcony,Storage - Locker,Wall unit,Hot water radiator heat (Natural gas),Concrete,,"School Bus, Pets not Allowed","Hospital, Park, Public Transit",$854.86 (CAD) Monthly,Pro-House Property Management 416-780-7831,1,"{'Main level': {'Dining room': '3.17 m x 3.21 m', 'Living room': '3.31 m x 5.86 m', 'Kitchen': '2.47 m x 2.51 m', 'Bedroom': '3.34 m x 3.79 m', 'Bathroom': 'Measurements not available'}}"
#333 -251 MANITOBA ST,"Toronto, Ontario M8Y4G9",23754439,W5408370,SingleFamily,549999.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,7,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,$0 (CAD),Underground,32 days,1,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$270 (CAD) Monthly,Duka Property Management,1,{}
#504 -637 LAKE SHORE BLVD,"Toronto, Ontario M5V3J6",23785843,C5418730,SingleFamily,1228000.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$3,764.92 (CAD)","Underground, Visitor Parking",20 days,1,2,Conservation/green belt,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$816.12 (CAD) Monthly,Crossbridge - Tel: 416-596-0148 Ext. 1,2,"{'Flat': {'Living room': '4.14 m x 3.81 m', 'Dining room': '3.89 m x 3.05 m', 'Kitchen': '5.13 m x 3.86 m', 'Primary Bedroom': '5.13 m x 2.79 m', 'Den': '4.27 m x 3.02 m'}}"
