Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#705 -350 MILL RD,"Toronto, Ontario M9C5R7",23835433,W5435578,SingleFamily,699900.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Sauna,ExerciseCentre",,,no,,,,yes,36,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Eringate-Centennial-West Deane,Condominium/Strata,"$2,627.35 (CAD)","Underground, Visitor Parking",3 days,2,2,"Ravine, Balcony","Storage - Locker, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,,"Park, Public Transit",$701.97 (CAD) Monthly,Icc Property Management,1,"{'Flat': {'Living room': '5.94 m x 3.25 m', 'Dining room': '2.44 m x 1.98 m', 'Kitchen': '2.44 m x 2.24 m', 'Primary Bedroom': '4.8 m x 3.05 m', 'Bedroom 2': '3.2 m x 3.1 m', 'Laundry room': '1.62 m x 1.49 m', 'Foyer': '4.28 m x 1.35 m'}}"
#1021 -330 RICHMOND ST W,"Toronto, Ontario M5V1X2",23829166,C5433435,SingleFamily,799000.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,25,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$1 (CAD),Underground,4 days,1,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),,,,,$486.01 (CAD) Monthly,Crossbridge,1,"{'Main level': {'Foyer': '2.97 m x 1.88 m', 'Kitchen': '3.6 m x 2.8 m', 'Dining room': '3.6 m x 2.8 m', 'Living room': '3.46 m x 2.81 m', 'Primary Bedroom': '3.13 m x 2.88 m'}}"
#3307 -55 BREMNER BLVD,"Toronto, Ontario M5J0A6",23835331,C5435652,SingleFamily,1350000.00,,Apartment,,2,2,,PublicTransit,,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,29,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,343 (CAD)",Underground,3 days,2,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,Public Transit,$837.70 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': '4.91 m x 3.35 m', 'Dining room': '4.91 m x 3.35 m', 'Kitchen': '3.96 m x 2.13 m', 'Primary Bedroom': '4.1 m x 2.78 m', 'Bedroom 2': '3.07 m x 2.86 m'}}"
#17D -6 ROSEBANK DR,"Toronto, Ontario M1B0A1",23839409,E5436896,SingleFamily,469900.00,,Apartment,,1,1,CommunityCentre,"PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Malvern,Condominium/Strata,"$1,228.13 (CAD)","Underground, Visitor Parking",1 day,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,Community Centre,"Public Transit, Schools",$399.63 (CAD) Monthly,Gpm Property Management,1,"{'Flat': {'Kitchen': '3.83 m x 2.69 m', 'Living room': '4.47 m x 3.2 m', 'Dining room': '4.47 m x 3.2 m', 'Primary Bedroom': '3.99 m x 3.01 m', 'Foyer': '1.96 m x 1.19 m'}}"
#202 -40 BAY MILLS BLVD,"Toronto, Ontario M1T3P5",23839403,E5436849,SingleFamily,549900.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,31,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Tam O'Shanter-Sullivan,Condominium/Strata,"$1,197.53 (CAD)",Underground,1 day,2,1,Balcony,,Central air conditioning,Forced air (Natural gas),Brick,,,,$613 (CAD) Monthly,Condo Solutions,1,"{'Flat': {'Kitchen': '2.38 m x 3.29 m', 'Living room': '4.92 m x 4.19 m', 'Dining room': '2.91 m x 2.46 m', 'Primary Bedroom': '4.5 m x 3.43 m', 'Bedroom 2': '4.5 m x 2.87 m'}}"
#2403 -88 SHEPPARD AVE E,"Toronto, Ontario M2N6Y2",23832638,C5434748,SingleFamily,749000.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,16,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Willowdale East,Condominium/Strata,"$3,024.51 (CAD)",Underground,3 days,1,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$458.44 (CAD) Monthly,First Service Residential,1,"{'Flat': {'Living room': '4.14 m x 3.35 m', 'Dining room': '4.14 m x 3.35 m', 'Kitchen': '3.35 m x 2.82 m', 'Primary Bedroom': '3.35 m x 2.89 m', 'Den': '2.89 m x 2.59 m'}}"
#2711 -15 FORT YORK BLVD,"Toronto, Ontario M5V3Y4",23832619,C5434671,SingleFamily,698777.00,,Apartment,,1,2,CommunityCentre,"Marina,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,21,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,224 (CAD)",Underground,3 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Marina, Park, Public Transit",$423.77 (CAD) Monthly,Icon Property Management,1,"{'Main level': {'Living room': '4.57 m x 3.12 m', 'Dining room': '4.57 m x 3.12 m', 'Kitchen': '3.5 m x 2.85 m', 'Primary Bedroom': '3.8 m x 2.81 m', 'Den': '2.5 m x 2.1 m', 'Laundry room': 'Measurements not available', 'Foyer': 'Measurements not available'}}"
#204 -778 SHEPPARD AVE W,"Toronto, Ontario M3H2T1",23840436,C5437272,SingleFamily,599900.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,RecreationCentre",,,no,,,,yes,23,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bathurst Manor,Condominium/Strata,"$1,979.02 (CAD)","Underground, Visitor Parking",1 day,2,2,Balcony,"Storage - Locker, Recreation Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Park, Public Transit, Schools",$571.68 (CAD) Monthly,Nadlan Harris Property Management,1,"{'Main level': {'Living room': '6.2 m x 4.9 m', 'Dining room': '6.33 m x 4.9 m', 'Kitchen': '2.43 m x 2.43 m', 'Primary Bedroom': '4.3 m x 3 m', 'Bedroom 2': '3.5 m x 3.4 m', 'Foyer': 'Measurements not available'}}"
#1111 -151 DAN LECKIE WAY,"Toronto, Ontario M5V4B2",23840434,C5437264,SingleFamily,799900.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,114 (CAD)","Underground, Visitor Parking",1 day,2,2,,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit",$652.73 (CAD) Monthly,First Serivce Residential,1,"{'Flat': {'Living room': '3.5 m x 3.2 m', 'Dining room': '3.5 m x 3.2 m', 'Kitchen': '4.7 m x 3.5 m', 'Primary Bedroom': '5.8 m x 3.5 m', 'Bedroom 2': '3.8 m x 2.9 m', 'Bathroom': 'Measurements not available', 'Foyer': 'Measurements not available'}}"
#1005 -298 JARVIS ST,"Toronto, Ontario M5B2M4",23831890,C5434331,SingleFamily,529900.00,,Apartment,,1,2,PetsnotAllowed,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,35,"Video,FloorPlan",Realvision,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,095.78 (CAD)",Underground,4 days,1,1,,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Pets not Allowed,,$988.30 (CAD) Monthly,Tse Management Services,1,"{'Main level': {'Primary Bedroom': '3.01 m x 4.26 m'}, 'Flat': {'Living room': '3.58 m x 6.09 m', 'Dining room': '3.58 m x 6.09 m', 'Kitchen': '2.44 m x 3.2 m', 'Solarium': '2.28 m x 3.05 m'}}"
#327 -39 QUEENS QUAY E,"Toronto, Ontario M5E0A5",23830261,C5433764,SingleFamily,799000.00,,Apartment,,1,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,26,Video,,Toronto,Ontario,no,no,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C8,Condominium/Strata,"$3,782.17 (CAD)","Underground, Visitor Parking",4 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",,Forced air (Natural gas),Concrete,"Indoor pool, Outdoor pool",,,$641.66 (CAD) Monthly,Duka Property Management 416-866-8143,1,"{'Flat': {'Living room': '5.41 m x 3.35 m', 'Dining room': '5.41 m x 3.35 m', 'Den': '2.29 m x 3.08 m', 'Kitchen': '3.81 m x 3.12 m', 'Bedroom': '2.97 m x 3.08 m'}}"
#508 -19 WESTERN BATTERY RD,"Toronto, Ontario M6K0E3",23840438,C5437280,SingleFamily,498999.00,,Apartment,,1,1,,PublicTransit,,,,,,Underground,,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,26,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$1,741.39 (CAD)",Underground,1 day,1,1,,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,Public Transit,$316.52 (CAD) Monthly,T.S.E. Management Services Inc.,,"{'Main level': {'Living room': '3.15 m x 2.92 m', 'Dining room': '3.15 m x 2.92 m', 'Kitchen': '3.54 m x 2.72 m', 'Bedroom': '3.26 m x 3.02 m'}}"
#2025 -135 VILLAGE GREEN SQ,"Toronto, Ontario M1S0G4",23838159,E5436679,SingleFamily,549000.00,,Apartment,,2,2,PetsnotAllowed,PublicTransit,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,17,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Agincourt South-Malvern West,Condominium/Strata,"$1,943.03 (CAD)","Underground, Visitor Parking",2 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Pets not Allowed,Public Transit,$429.89 (CAD) Monthly,Del Property Management  Tel: 416-335-7131,1,"{'Flat': {'Living room': '5.41 m x 3.05 m', 'Dining room': 'Measurements not available', 'Kitchen': '2.44 m x 2.36 m', 'Primary Bedroom': '3.12 m x 3.17 m', 'Bedroom 2': '2.92 m x 2.26 m'}}"
#606 -75 GRAYDON HALL DR,"Toronto, Ontario M3A3M5",23825156,C5432199,SingleFamily,634900.00,,Apartment,,2,3,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,33,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Parkwoods-Donalda,Condominium/Strata,"$1,778.05 (CAD)","Underground, Visitor Parking",6 days,3,2,"Conservation/green belt, Balcony","Storage - Locker, Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,,Concrete,,,"Park, Public Transit","$1,080.42 (CAD) Monthly",The Manor House 416-447-6337,2,"{'Flat': {'Living room': '5.41 m x 3.48 m', 'Dining room': '3.15 m x 3.66 m', 'Kitchen': '3.48 m x 4.14 m', 'Primary Bedroom': '3.3 m x 4.52 m', 'Bedroom 2': '3.07 m x 3.96 m', 'Bedroom 3': '3.07 m x 2.74 m', 'Laundry room': '1.57 m x 2.59 m'}}"
#3711 -210 VICTORIA ST,"Toronto, Ontario M5B2R3",23837206,C5436238,SingleFamily,799000.00,,Apartment,,2,2,,"Hospital,PublicTransit",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,29,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$3,165.05 (CAD)",Underground,2 days,2,2,,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Public Transit",$854.97 (CAD) Monthly,360 Community Management,1,"{'Main level': {'Living room': '5.8 m x 4.3 m', 'Dining room': '5.8 m x 4.3 m', 'Kitchen': '2.4 m x 1.5 m', 'Bedroom': '4.32 m x 3.2 m', 'Bedroom 2': '3.8 m x 3.2 m'}}"
40 TAMARACK CIRC,"Toronto, Ontario M9P3T9",23829430,W5433693,SingleFamily,798800.00,,Row/Townhouse,,3,3,,,2,,,,,AttachedGarage,,,,,,,,,,,,no,,,,yes,35,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Kingsview Village-The Westway,Condominium/Strata,"$3,457.87 (CAD)",Attached Garage,4 days,3,3,,,Central air conditioning,Forced air (Natural gas),Brick,,,,$538.14 (CAD) Monthly,Gsa Property Managment,4,"{'Main level': {'Living room': '5.48 m x 5.18 m', 'Kitchen': '3.2 m x 3.72 m', 'Office': '3.65 m x 2.95 m', 'Bathroom': 'Measurements not available'}, 'Second level': {'Primary Bedroom': '5.18 m x 3.65 m', 'Bedroom 2': '3.56 m x 3.38 m', 'Bedroom 3': '2.98 m x 3.35 m', 'Bathroom': 'Measurements not available'}, 'Basement': {'Recreational, Games room': '4.87 m x 3.65 m', 'Laundry room': 'Measurements not available'}}"
#1505 -160 FLEMINGTON RD,"Toronto, Ontario M6A1N6",23841713,W5437795,SingleFamily,599000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Yorkdale-Glen Park,Condominium/Strata,"$2,474.01 (CAD)","Underground, Visitor Parking",22 hours,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools",$593.75 (CAD) Monthly,Goldview Property Management,1,"{'Flat': {'Library': '3.63 m x 2.97 m', 'Kitchen': '4.65 m x 2.77 m', 'Dining room': '4.65 m x 2.77 m', 'Bedroom': '2.87 m x 3.05 m', 'Bedroom 2': '2.82 m x 2.54 m'}}"
#1703 -240 SCARLETT RD,"Toronto, Ontario M6N4X4",23836334,W5435878,SingleFamily,719900.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,"Storage-Locker,CarWash,ExerciseCentre",,,no,,,,yes,36,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Rockcliffe-Smythe,Condominium/Strata,"$2,016.34 (CAD)",Underground,2 days,3,2,Balcony,"Storage - Locker, Car Wash, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,Outdoor pool,,,$825.08 (CAD) Monthly,Del Property Management 416-546-7501,1,"{'Main level': {'Living room': '5.49 m x 3.69 m', 'Dining room': '3.11 m x 3.84 m', 'Kitchen': '3.07 m x 2.09 m', 'Primary Bedroom': '3.84 m x 2.77 m', 'Bedroom 2': '3.4 m x 2.5 m', 'Bedroom 3': '3.4 m x 2.5 m', 'Bathroom': 'Measurements not available', 'Laundry room': '1.71 m x 1.83 m', 'Other': '4.34 m x 1.83 m'}}"
#1321 -160 FLEMINGTON RD,"Toronto, Ontario M6A1N6",23826038,W5432380,SingleFamily,648888.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,5,,,Toronto,Ontario,no,no,no,no,yes,no,no,Single Family,Apartment,Yorkdale-Glen Park,Condominium/Strata,"$2,182 (CAD)","Underground, Visitor Parking",5 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit",$538 (CAD) Monthly,Goldview Property Management,1,"{'Flat': {'Living room': '3.35 m x 3.23 m', 'Dining room': '3.74 m x 2.74 m', 'Kitchen': '3.74 m x 2.74 m', 'Primary Bedroom': '2.74 m x 3.14 m', 'Bedroom 2': '2.74 m x 3.02 m', 'Other': '9.24 m x 1.25 m'}}"
#244 -2355 SHEPPARD AVE W,"Toronto, Ontario M9M0E7",23841332,W5437684,SingleFamily,788888.00,,Apartment,,2,2,CommunityCentre,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,14,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Humberlea-Pelmo Park W5,Condominium/Strata,$0 (CAD),Underground,1 day,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,Community Centre,"Park, Public Transit, Schools",$377.63 (CAD) Monthly,Comfield Management Services Inc.,1,"{'Flat': {'Living room': '17.38 m x 10.4 m', 'Dining room': '10.6 m x 8.7 m', 'Kitchen': '10.6 m x 9 m', 'Bedroom': '14.2 m x 10.45 m', 'Bedroom 2': '12.2 m x 10.45 m'}}"
#2616 -488 UNIVERSITY AVE,"Toronto, Ontario M5G0C1",23825834,C5432276,SingleFamily,1570000.00,,Apartment,,2,4,CommunityCentre,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,30,Video,Youtube,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,University,Condominium/Strata,"$5,317.24 (CAD)",Underground,5 days,3,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Hospital, Park, Public Transit",$879.85 (CAD) Monthly,Duka Property Management 416-596-1928,1,"{'Flat': {'Living room': '9.42 m x 3.77 m', 'Dining room': '9.42 m x 3.77 m', 'Kitchen': '9.42 m x 3.77 m', 'Primary Bedroom': '4.06 m x 2.66 m', 'Bedroom 2': '2.85 m x 2.85 m', 'Bedroom 3': '2.58 m x 3.24 m', 'Den': '1.65 m x 2.53 m'}}"
#327 -18 MONDEO DR,"Toronto, Ontario M1P5C8",23839425,E5437038,SingleFamily,799900.00,,Apartment,,2,4,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Dorset Park,Condominium/Strata,"$2,279 (CAD)",Underground,1 day,3,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,,,$686.34 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': '5.79 m x 3.35 m', 'Dining room': '5.79 m x 3.35 m', 'Kitchen': '2.43 m x 2.43 m', 'Primary Bedroom': '3.66 m x 3.23 m', 'Bedroom 2': '3.54 m x 3.05 m', 'Bedroom 3': '3.1 m x 2.74 m', 'Den': '2.9 m x 2.38 m'}}"
#1022 -2756 OLD LESLIE ST,"Toronto, Ontario M2K0E2",23835314,C5435576,SingleFamily,579900.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,30,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bayview Village,Condominium/Strata,"$2,810.66 (CAD)","Underground, Visitor Parking",3 days,1,2,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,,"Hospital, Park, Public Transit, Schools",$720.25 (CAD) Monthly,Goldview Property Management,1,"{'Flat': {'Kitchen': '1.5 m x 4.57 m', 'Dining room': '3.82 m x 5.28 m', 'Living room': '3.12 m x 2.72 m', 'Primary Bedroom': '4.29 m x 3.32 m', 'Den': '2.38 m x 2.57 m', 'Bathroom': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#428 -1900 BAYVIEW AVE,"Toronto, Ontario M4G0A6",23836152,C5436010,SingleFamily,900000.00,,Apartment,,2,2,CommunityCentre,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,40,Video,Youtube,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bridle Path-Sunnybrook-York Mills,Condominium/Strata,"$3,086.83 (CAD)","Underground, Visitor Parking",2 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,Community Centre,"Hospital, Park, Public Transit, Schools",$883 (CAD) Monthly,Del Property Management Inc.,2,"{'Main level': {'Kitchen': '4.65 m x 3.11 m', 'Dining room': '6.06 m x 3.33 m', 'Living room': '6.25 m x 3.34 m', 'Primary Bedroom': '4.09 m x 3.35 m', 'Bedroom 2': '4.1 m x 2.96 m'}}"
#203 -90 QUEENS WHARF RD,"Toronto, Ontario M5V0J4",23838093,C5436540,SingleFamily,899000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,33,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,061 (CAD)",Underground,2 days,2,2,Balcony,,Central air conditioning,,Concrete,,,,$628.10 (CAD) Monthly,Crossbridge Condominium Services,1,{}
#1803 -230 KING ST E,"Toronto, Ontario M5A1K5",23826956,C5432771,SingleFamily,519000.00,,Apartment,,1,0,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,27,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,"$1,691.17 (CAD)",Underground,5 days,,1,Balcony,,Central air conditioning,Forced air (Natural gas),Brick,,,,$361.92 (CAD) Monthly,Brookfield,,"{'Main level': {'Living room': '3.63 m x 4.07 m', 'Kitchen': 'Measurements not available'}}"
#1217 -1 MASSEY SQ E,"Toronto, Ontario M4C5L4",23838138,E5436436,SingleFamily,399999.00,,Apartment,,1,2,CommunityCentre,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"PartyRoom,Security/Concierge",,,no,,,,yes,25,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Crescent Town,Condominium/Strata,$743.64 (CAD),"Underground, Visitor Parking",2 days,1,1,Balcony,"Party Room, Security/Concierge",,Radiant heat (Electric),"Brick, Concrete",,Community Centre,"Hospital, Park, Public Transit, Schools",$556.51 (CAD) Monthly,York Condominium Corp,,"{'Flat': {'Living room': '6.85 m x 3.46 m', 'Dining room': '3.46 m x 2.43 m', 'Kitchen': '3.46 m x 2.4 m', 'Bedroom': '4.71 m x 3.34 m', 'Solarium': '3.2 m x 5.2 m'}}"
#110 -37 FOUR WINDS DR,"Toronto, Ontario M3J1K7",23838244,W5436534,SingleFamily,650000.00,,Row/Townhouse,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,,,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,York University Heights,Condominium/Strata,"$1,686.39 (CAD)",Underground,2 days,2,2,,,Central air conditioning,Forced air (Natural gas),"Brick, Stone",,,"Hospital, Park, Public Transit, Schools",$320.35 (CAD) Monthly,Percel Property Management 905-761- 6840,1,"{'Other': {'Living room': '5.64 m x 4.91 m', 'Dining room': '5.64 m x 4.91 m', 'Kitchen': '2.87 m x 2.16 m', 'Primary Bedroom': '3.38 m x 3.23 m', 'Bedroom 2': '3.75 m x 2.17 m'}}"
#3411 -77 MUTUAL ST,"Toronto, Ontario M5B2A9",23836127,C5435902,SingleFamily,659000.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,$0 (CAD),Underground,2 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$316.91 (CAD) Monthly,First Service Residential 416-519-3357,,"{'Flat': {'Living room': '3.35 m x 2.29 m', 'Dining room': '3.93 m x 3.35 m', 'Kitchen': '3.93 m x 3.35 m', 'Primary Bedroom': '3.35 m x 2.74 m'}}"
#LPH05 -2220 LAKE SHORE BLVD W,"Toronto, Ontario M8V0C1",23827172,W5432821,SingleFamily,699000.00,,Apartment,,1,2,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,39,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,949.04 (CAD)","Underground, Visitor Parking",5 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,,$482.24 (CAD) Monthly,Cpo/Canadian Properties Operator Management Inc.,1,"{'Other': {'Kitchen': '3.66 m x 2.35 m', 'Living room': '3.66 m x 2.77 m', 'Bedroom': '3.32 m x 2.8 m', 'Foyer': '3.26 m x 2.32 m', 'Den': '2.59 m x 2.35 m', 'Bathroom': '1.74 m x 1.74 m'}}"
